ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Grosjean S.,Djokovic N.,27,128,7,5,6,4,5,7,6,4,,,3,1,Completed,1.14,5,1.16,5.25,1.14,5.19,1.2,3.6,1.17,6.3
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Bjorkman J.,34,97,7,5,6,3,3,6,7,6,,,3,1,Completed,1.53,2.37,1.6,2.35,1.6,2.3,1.55,2.1,1.63,2.5
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Roddick A.,Andreev I.,4,42,6,2,6,2,7,6,,,,,3,0,Completed,1.06,8,1.08,8,1.1,6.75,1.1,5,1.11,8.8
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Nalbandian D.,Murray A.,19,312,6,7,1,6,6,0,6,4,6,1,3,2,Completed,1.33,3.25,1.3,3.5,1.31,3.2,1.25,3.2,1.426,3.15
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Johansson T.,Tipsarevic J.,22,108,6,2,6,3,6,1,,,,,3,0,Completed,1.12,5.5,1.14,5.65,1.17,4.67,1.15,4,1.18,6
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Gasquet R.,Muller G.,20,69,7,6,6,3,6,3,,,,,3,0,Completed,1.19,4.33,1.25,4,1.2,4.45,1.25,3.2,1.27,4.36
36,London,Wimbledon,25/06/05,Grand Slam,Outdoor,Grass,3rd Round,5,Coria G.,Melzer J.,18,38,3,6,3,6,6,2,6,2,6,4,3,2,Completed,1.57,2.25,1.62,2.3,1.6,2.3,1.6,2,1.62,2.51
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Nalbandian D.,Gasquet R.,19,20,6,4,7,6,6,0,,,,,3,0,Completed,2.75,1.39,2.5,1.53,2.35,1.55,2,1.6,2.67,1.57
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Johansson T.,Mirnyi M.,22,36,6,4,7,5,6,4,,,,,3,0,Completed,1.57,2.25,1.6,2.35,1.55,2.35,1.55,2.1,1.67,2.39
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,3,Lopez F.,Ancic M.,33,17,6,4,6,4,6,2,,,,,3,0,Completed,3,1.36,3.2,1.35,2.85,1.4,2.5,1.4,3.29,1.4
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Hewitt L.,Dent T.,2,30,6,4,6,4,6,7,6,3,,,3,1,Completed,1.25,3.75,1.3,3.5,1.3,3.35,1.25,3.2,1.32,3.79
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Gonzalez F.,Youzhny M.,24,34,7,6,7,6,6,3,,,,,3,0,Completed,1.36,3,1.48,2.65,1.5,2.45,1.45,2.35,1.46,2.97
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Grosjean S.,Tursunov D.,27,152,6,4,6,7,6,3,3,6,6,1,3,2,Completed,1.22,4,1.25,4,1.21,4.06,1.2,3.6,1.27,4.25
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Roddick A.,Coria G.,4,18,6,3,7,6,6,4,,,,,3,0,Completed,1.1,6.5,1.1,7,1.1,6.75,1.1,5,1.14,7.5
36,London,Wimbledon,27/06/05,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Ferrero J.C.,1,31,6,3,6,4,7,6,,,,,3,0,Completed,1.02,12,1.04,11,1.05,8.5,1.05,6,1.07,11.9
36,London,Wimbledon,29/06/05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Gonzalez F.,1,24,7,5,6,2,7,6,,,,,3,0,Completed,1.03,11,1.05,10,1.07,9.62,1.07,5.5,1.08,12.3
36,London,Wimbledon,29/06/05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Hewitt L.,Lopez F.,2,33,7,5,6,4,7,6,,,,,3,0,Completed,1.36,3,1.4,2.95,1.41,3,1.35,2.7,1.43,3.13
36,London,Wimbledon,29/06/05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Johansson T.,Nalbandian D.,22,19,7,6,6,2,6,2,,,,,3,0,Completed,2.25,1.57,2.25,1.65,2.35,1.63,1.95,1.65,2.3,1.71
36,London,Wimbledon,29/06/05,Grand Slam,Outdoor,Grass,Quarterfinals,5,Roddick A.,Grosjean S.,4,27,3,6,6,2,6,1,3,6,6,3,3,2,Completed,1.12,5.5,1.14,5.65,1.18,5.2,1.17,3.8,1.19,5.75
36,London,Wimbledon,01/07/05,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Hewitt L.,1,2,6,3,6,4,7,6,,,,,3,0,Completed,1.11,6.5,1.15,5.5,1.12,6.87,1.15,4,1.16,6.58
36,London,Wimbledon,02/07/05,Grand Slam,Outdoor,Grass,Semifinals,5,Roddick A.,Johansson T.,4,22,6,7,6,2,7,6,7,6,,,3,1,Completed,1.19,4.5,1.22,4.25,1.25,3.9,1.25,3.2,1.26,4.47
36,London,Wimbledon,03/07/05,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Roddick A.,1,4,6,2,7,6,6,4,,,,,3,0,Completed,1.14,5.5,1.14,5.5,1.15,5.25,1.15,4,1.186,5.89
