ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
36,London,Wimbledon,02/07/07,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Nieminen J.,13,21,1800,1300,7,5,7,6,6,3,,,,,3,0,Completed,1.5,2.5,1.55,2.4,1.5,2.45,1.588,2.6,1.57,2.34
36,London,Wimbledon,02/07/07,Grand Slam,Outdoor,Grass,3rd Round,5,Bjorkman J.,Arthurs W.,35,195,910,219,6,2,6,1,6,4,,,,,3,0,Completed,1.38,2.87,1.35,3.1,1.35,3.1,1.382,3.42,1.32,3.25
36,London,Wimbledon,03/07/07,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,Canas G.,19,17,1330,1537,6,4,3,6,6,3,6,4,,,3,1,Completed,1.25,3.75,1.28,3.55,1.32,3.22,1.286,4.2,1.3,3.4
36,London,Wimbledon,03/07/07,Grand Slam,Outdoor,Grass,3rd Round,5,Davydenko N.,Monfils G.,4,73,3040,537,6,3,7,5,6,3,,,,,3,0,Completed,2.2,1.61,2.4,1.55,2.3,1.6,2.48,1.633,2.28,1.6
36,London,Wimbledon,04/07/07,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Kiefer N.,5,1065,3010,6,7,6,6,7,6,2,7,6,,,3,1,Completed,1.16,4.5,1.22,4.1,1.32,3.22,1.41,3.24,1.38,2.95
36,London,Wimbledon,04/07/07,Grand Slam,Outdoor,Grass,3rd Round,3,Nadal R.,Soderling R.,2,28,5225,965,6,4,6,4,6,7,4,6,7,5,3,2,Completed,1.11,6,1.14,5.4,1.2,4.25,1.192,5.7,1.13,5.7
36,London,Wimbledon,02/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Haas T.,1,10,7290,1960,,,,,,,,,,,0,0,Walkover,1.01,15,1.02,14,1.02,19,1.029,26,1.02,18
36,London,Wimbledon,03/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Ferrero J.C.,Tipsarevic J.,18,64,1330,566,7,5,6,3,7,6,,,,,3,0,Completed,1.61,2.25,1.67,2.15,1.7,2.1,1.73,2.27,1.7,2.1
36,London,Wimbledon,04/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Roddick A.,Mathieu P.H.,3,39,3055,825,6,2,7,5,7,6,,,,,3,0,Completed,1.16,5,1.18,4.65,1.24,3.81,1.222,5.1,1.2,4.3
36,London,Wimbledon,04/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Gasquet R.,Tsonga J.W.,14,110,1775,373,6,4,6,3,6,4,,,,,3,0,Completed,1.36,3.2,1.37,3,1.42,2.75,1.398,3.31,1.35,3.15
36,London,Wimbledon,05/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Hewitt L.,5,19,3010,1330,7,6,7,6,4,6,7,6,,,3,1,Completed,2.1,1.72,2.1,1.7,2.05,1.75,2.12,1.82,2.06,1.74
36,London,Wimbledon,05/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Nadal R.,Youzhny M.,2,13,5225,1800,4,6,3,6,6,1,6,2,6,2,3,2,Completed,1.36,3.2,1.4,2.85,1.42,2.75,1.433,3.11,1.46,2.68
36,London,Wimbledon,05/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Baghdatis M.,Davydenko N.,16,4,1570,3040,7,6,7,6,6,3,,,,,3,0,Completed,1.44,2.75,1.48,2.6,1.5,2.45,1.493,2.83,1.48,2.6
36,London,Wimbledon,05/07/07,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Bjorkman J.,11,35,1945,910,6,4,6,0,6,7,6,0,,,3,1,Completed,1.25,4,1.25,3.85,1.24,3.81,1.277,4.31,1.24,4
36,London,Wimbledon,06/07/07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nadal R.,Berdych T.,2,11,5225,1945,7,6,6,4,6,2,,,,,3,0,Completed,1.61,2.25,1.7,2.1,1.83,1.91,1.775,2.19,1.82,1.96
36,London,Wimbledon,06/07/07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Baghdatis M.,5,16,3010,1570,7,6,7,6,6,7,4,6,7,5,3,2,Completed,1.57,2.37,1.65,2.2,1.62,2.2,1.658,2.42,1.65,2.2
36,London,Wimbledon,06/07/07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Gasquet R.,Roddick A.,14,3,1775,3055,4,6,4,6,7,6,7,6,8,6,3,2,Completed,3.5,1.3,3.2,1.33,3.46,1.28,3.6,1.357,3.5,1.3
36,London,Wimbledon,06/07/07,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Ferrero J.C.,1,18,7290,1330,7,6,3,6,6,1,6,3,,,3,1,Completed,1.01,17,1.02,14,1.02,25,1.025,28.5,1.02,18
36,London,Wimbledon,07/07/07,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Gasquet R.,1,14,7290,1775,7,5,6,3,6,4,,,,,3,0,Completed,1.08,7.5,1.06,9,1.05,8.5,1.08,11,1.06,8.75
36,London,Wimbledon,07/07/07,Grand Slam,Outdoor,Grass,Semifinals,5,Nadal R.,Djokovic N.,2,5,5225,3010,3,6,6,1,4,1,,,,,1,1,Retired,1.25,4,1.25,4,1.26,3.59,1.273,4.36,1.28,3.65
36,London,Wimbledon,08/07/07,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Nadal R.,1,2,7290,5225,7,6,4,6,7,6,2,6,6,2,3,2,Completed,1.14,5.5,1.16,5.25,1.16,5.66,1.182,6,1.18,4.8
