match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,B365W,B365L,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2013_F_96,atp_103970,6740,5,TRUE,3,6,7,6,,,1.05,1.07,111,58,53,1,2,5,29,24,57,4,0.655172414
m_2013_F_97,atp_104678,800,57,TRUE,3,7,6,7,,,3.95,4.65,128,81,47,7,7,9,26,21,82,4,0.650793651
m_2013_F_98,atp_103819,8000,3,TRUE,3,6,6,7,,,1.04,1.06,98,64,34,7,2,3,27,7,51,0,0.64556962
m_2013_F_99,atp_103990,1095,34,TRUE,3,2,6,6,7,6,2.83,3.35,170,104,66,4,8,12,40,26,111,2,0.702531646
m_2013_F_100,atp_104731,1420,25,TRUE,3,7,7,6,,,2.25,2.44,126,73,53,8,3,4,26,27,67,2,0.690721649
m_2013_F_101,atp_104542,3795,8,TRUE,3,6,6,7,,,1.24,1.3,86,57,29,6,2,2,13,16,48,0,0.666666667
m_2013_F_102,atp_104468,1895,18,TRUE,3,2,6,2,7,6,1.41,1.45,133,84,49,3,7,14,16,33,82,2,0.598540146
m_2013_F_103,atp_104597,2375,13,TRUE,3,7,6,6,,,1.2,1.25,107,62,45,19,4,5,15,30,58,2,0.69047619
m_2013_F_104,atp_105453,2315,15,TRUE,3,6,6,6,6,,1.99,2.1,137,76,61,1,5,9,19,42,75,5,0.630252101
m_2013_F_105,atp_104022,1265,31,TRUE,3,6,6,6,,,1.66,1.85,96,61,35,3,3,3,15,20,54,3,0.635294118
m_2013_F_106,atp_103163,2340,14,TRUE,3,7,7,4,6,10,1.32,1.37,224,151,73,15,11,13,46,27,130,9,0.625
m_2013_F_107,atp_104755,3090,9,TRUE,3,6,6,6,,,1.18,1.22,101,59,42,5,1,3,28,14,59,3,0.67816092
m_2013_F_108,atp_104745,6895,4,TRUE,3,7,6,6,,,1.01,1.04,122,66,56,5,8,11,39,17,81,1,0.778846154
m_2013_F_109,atp_104527,2630,10,TRUE,3,6,6,6,6,,1.34,1.39,136,85,51,9,4,5,22,29,70,2,0.583333333
m_2013_F_110,atp_104925,12310,1,TRUE,3,6,6,6,,,1.09,1.14,94,52,42,2,4,5,25,17,48,0,0.676056338
m_2013_F_111,atp_104259,1750,19,TRUE,3,6,7,6,,,1.42,1.52,105,63,42,6,13,14,28,14,56,1,0.589473684
m_2013_F_112,atp_103970,6740,5,TRUE,3,6,6,6,,,1.13,1.17,97,52,45,1,2,2,27,18,37,3,0.521126761
m_2013_F_113,atp_103990,1095,34,TRUE,3,6,3,6,6,6,4.61,5.3,169,104,65,8,7,13,35,30,105,2,0.628742515
m_2013_F_114,atp_104542,3795,8,TRUE,3,6,6,6,,,1.09,1.13,98,60,38,1,3,3,20,18,62,2,0.765432099
m_2013_F_115,atp_103819,8000,3,TRUE,3,6,4,2,6,6,1.05,1.07,147,79,68,9,3,6,33,35,75,2,0.641025641
m_2013_F_116,atp_103163,2340,14,TRUE,3,6,6,6,,,1.84,1.95,82,45,37,2,4,6,25,12,43,3,0.605633803
m_2013_F_117,atp_104925,12310,1,TRUE,3,4,6,6,6,,1.03,1.06,134,94,40,2,11,13,16,24,105,2,0.744680851
m_2013_F_118,atp_104527,2630,10,TRUE,3,6,4,6,7,8,1.71,1.83,191,122,69,13,9,11,30,39,111,6,0.634285714
m_2013_F_119,atp_104745,6895,4,TRUE,3,6,6,6,,,1.04,1.06,91,55,36,1,4,4,24,12,54,0,0.692307692
m_2013_F_120,atp_104542,3795,8,TRUE,3,7,6,6,,,2.44,2.6,103,56,47,2,1,3,28,19,57,0,0.75
m_2013_F_121,atp_103970,6740,5,TRUE,3,6,6,6,,,1.06,1.08,84,47,37,1,1,1,18,19,29,3,0.467741935
m_2013_F_122,atp_104925,12310,1,TRUE,3,6,7,7,,,1.1,1.13,116,63,53,11,0,2,25,28,50,0,0.641025641
m_2013_F_123,atp_104745,6895,4,TRUE,3,6,6,6,,,1.06,1.08,96,51,45,5,4,5,22,23,55,0,0.753424658
m_2013_F_124,atp_104745,6895,4,TRUE,3,6,3,6,6,9,1.61,1.8,177,108,69,6,4,9,42,27,102,3,0.6375
m_2013_F_125,atp_103970,6740,5,TRUE,3,6,7,6,,,1.66,1.72,107,58,49,3,3,5,23,26,53,1,0.602272727
m_2013_F_126,atp_104745,6895,4,TRUE,3,6,6,6,,,1.11,1.14,100,54,46,5,9,12,22,24,61,2,0.701149425
m_2012_F_0,atp_104926,965,45,TRUE,3,6,7,6,,,1.18,1.25,93,53,40,1,4,5,19,21,53,0,0.706666667
m_2012_F_1,atp_105227,1380,24,TRUE,3,6,6,7,,,1.07,1.1,104,58,46,10,6,10,22,24,51,6,0.566666667
m_2012_F_2,atp_105223,2910,9,TRUE,3,6,6,6,6,,1.02,1.03,142,90,52,4,11,12,30,22,81,6,0.591240876
m_2012_F_3,atp_104273,625,82,TRUE,3,3,6,6,6,,1.18,1.23,124,76,48,5,7,10,26,22,78,6,0.65
m_2012_F_4,atp_103507,990,41,TRUE,3,6,6,6,,,1.15,1.2,100,45,55,6,0,2,33,22,36,2,0.529411765
m_2012_F_5,atp_104527,1505,21,TRUE,3,6,6,4,3,6,1.05,1.08,152,82,70,4,3,9,35,35,81,4,0.613636364
m_2012_F_6,atp_105649,600,91,TRUE,1,6,2,,,,1.56,1.65,46,26,20,2,0,0,15,5,25,3,0.657894737
m_2012_F_7,atp_104665,1115,36,TRUE,3,6,2,1,6,6,1.39,1.45,132,72,60,2,7,12,38,22,65,8,0.550847458
m_2012_F_8,atp_104269,1765,16,TRUE,3,6,6,7,,,1.06,1.1,100,59,41,7,2,4,21,20,51,5,0.62962963
m_2012_F_9,atp_104180,852,54,TRUE,3,2,7,3,6,8,1.86,1.98,164,112,52,23,14,19,22,30,93,8,0.534482759
m_2012_F_10,atp_103582,487,114,TRUE,3,6,4,6,6,6,3.51,3.85,173,104,69,15,7,12,29,40,104,6,0.619047619
m_2012_F_11,atp_104542,4965,5,TRUE,3,1,6,6,6,,1.04,1.06,113,70,43,10,4,6,18,25,63,1,0.63
m_2012_F_12,atp_103534,159,286,TRUE,3,6,6,6,,,2.29,2.6,87,45,42,2,3,6,22,20,36,1,0.514285714
m_2012_F_13,atp_103917,604,89,TRUE,3,6,6,4,6,,2.15,2.33,108,69,39,13,7,10,18,21,58,4,0.542056075
m_2012_F_14,atp_105373,683,70,TRUE,0,4,,,,,1.17,1.23,18,8,10,2,0,0,6,4,6,1,0.666666667
m_2012_F_15,atp_105062,853,53,TRUE,3,6,7,5,2,6,1.56,1.67,153,95,58,1,5,13,26,32,94,0,0.594936709
m_2012_F_16,atp_104291,595,94,TRUE,3,6,7,7,,,1.87,2.1,127,75,52,6,11,15,19,33,66,1,0.536585366
m_2012_F_17,atp_104882,557,99,TRUE,3,7,6,6,6,,1.69,1.83,153,90,63,11,6,10,30,33,88,4,0.628571429
m_2012_F_18,atp_103722,336,156,TRUE,0,5,,,,,2.38,3.69,21,13,8,3,0,0,4,4,9,0,0.529411765
m_2012_F_19,atp_104719,1385,23,TRUE,3,6,3,6,6,,1.23,1.28,136,85,51,6,16,20,24,27,91,8,0.614864865
m_2012_F_20,atp_104312,1355,25,TRUE,3,6,7,7,,,1.54,1.69,121,68,53,13,1,3,37,16,60,0,0.625
m_2012_F_21,atp_103819,9790,3,TRUE,3,6,7,6,,,1.01,1.03,112,61,51,7,4,7,22,29,60,5,0.594059406
m_2012_F_22,atp_104494,597,92,TRUE,3,6,5,6,7,,10.59,16,132,98,34,5,10,11,20,14,96,6,0.676056338
m_2012_F_23,atp_104547,502,108,TRUE,3,6,6,6,6,,1.35,1.4,148,86,62,15,3,4,27,35,76,5,0.655172414
m_2012_F_24,atp_105028,425,131,TRUE,3,7,6,6,,,1.37,1.45,105,60,45,8,7,9,11,34,53,4,0.582417582
m_2012_F_25,atp_103997,876,49,TRUE,3,7,6,7,,,1.08,1.11,115,70,45,3,13,16,18,27,78,1,0.696428571
m_2012_F_26,atp_103096,400,139,TRUE,2,6,3,4,7,5,2.08,2.35,174,106,68,18,2,7,44,24,92,10,0.564417178
m_2012_F_27,atp_105053,868,50,TRUE,3,5,6,6,7,,1.46,1.52,159,94,65,3,16,21,37,28,104,0,0.666666667
m_2012_F_28,atp_104545,2620,11,TRUE,3,6,6,6,,,1.09,1.12,92,61,31,18,2,2,21,10,52,2,0.742857143
m_2012_F_29,atp_103566,795,57,TRUE,3,7,6,3,6,,2.37,2.5,140,83,57,12,4,5,16,41,72,2,0.615384615
m_2012_F_30,atp_104678,1325,28,TRUE,3,4,6,5,6,6,2.35,2.6,170,95,75,15,16,23,32,43,98,2,0.616352201
m_2012_F_31,atp_104925,11800,1,TRUE,3,7,6,6,,,1.01,1.01,108,62,46,6,0,0,32,14,61,0,0.772151899
m_2012_F_32,atp_106071,1240,29,TRUE,3,7,6,6,,,1.25,1.32,115,68,47,10,6,9,27,20,76,2,0.655172414
m_2012_F_33,atp_104731,1170,34,TRUE,3,7,6,4,6,11,1.27,1.33,215,132,83,26,11,15,56,27,133,7,0.671717172
m_2012_F_34,atp_104259,1345,26,TRUE,3,6,6,7,,,1.06,1.1,106,69,37,11,0,1,21,16,62,1,0.666666667
m_2012_F_35,atp_103908,185,261,TRUE,3,2,4,6,6,6,1.31,1.38,133,86,47,7,8,13,21,26,70,10,0.510948905
m_2012_F_36,atp_104607,4515,7,TRUE,3,6,6,6,,,1.01,1.02,97,61,36,6,7,8,20,16,52,2,0.571428571
m_2012_F_37,atp_104919,749,62,TRUE,3,6,6,2,6,,1.47,1.53,112,77,35,18,3,5,21,14,67,4,0.592920354
m_2012_F_38,atp_105676,500,109,TRUE,3,6,4,2,6,6,2.94,3.46,161,81,80,12,7,14,43,37,63,8,0.473684211
m_2012_F_39,atp_105683,1460,22,TRUE,3,6,6,6,,,1.13,1.17,86,56,30,12,3,3,13,17,38,4,0.5
m_2012_F_40,atp_104468,2615,12,TRUE,3,3,7,6,6,,1.07,1.09,127,80,47,5,5,9,22,25,74,9,0.564885496
m_2012_F_41,atp_104548,393,141,TRUE,3,6,7,7,,,1.55,1.66,115,74,41,9,3,6,17,24,63,1,0.577981651
m_2012_F_42,atp_104871,834,55,TRUE,3,6,6,6,3,11,1.15,1.17,180,111,69,17,5,9,31,38,84,11,0.509090909
m_2012_F_43,atp_104252,1150,35,TRUE,3,6,6,6,,,1.27,1.3,93,53,40,7,3,4,15,25,43,1,0.558441558
m_2012_F_44,atp_104386,3110,8,TRUE,3,2,6,7,6,,1.17,1.2,123,80,43,13,3,6,14,29,71,0,0.622807018
m_2012_F_45,atp_103970,4640,6,TRUE,3,6,6,6,,,1.01,1.01,97,53,44,2,1,2,20,24,36,3,0.52173913
m_2012_F_46,atp_104098,608,88,TRUE,3,6,6,6,,,3.34,3.75,93,51,42,8,2,4,20,22,45,1,0.584415584
m_2012_F_47,atp_104724,270,192,TRUE,3,6,6,6,,,1.42,1.51,92,54,38,5,2,2,14,24,56,0,0.811594203
m_2012_F_48,atp_104755,1600,20,TRUE,3,6,6,7,,,1.04,1.07,107,78,29,8,6,6,9,20,66,5,0.640776699
m_2012_F_49,atp_105777,611,87,TRUE,3,7,6,6,,,1.22,1.27,103,62,41,13,5,6,24,17,54,5,0.6
m_2012_F_50,atp_104660,620,83,TRUE,3,6,6,7,3,6,4.51,5.15,159,105,54,8,4,8,12,42,92,3,0.613333333
m_2012_F_51,atp_105332,685,69,TRUE,3,7,6,6,6,,3.09,3.46,156,91,65,5,10,18,35,30,70,8,0.448717949
m_2012_F_52,atp_103898,1190,31,TRUE,3,6,6,6,6,,1.59,1.67,143,78,65,3,10,15,37,28,89,10,0.669172932
m_2012_F_53,atp_103813,897,48,TRUE,1,3,6,2,,,1.6,1.67,57,33,24,4,0,3,11,13,34,2,0.666666667
m_2012_F_54,atp_104586,636,79,TRUE,3,6,7,6,6,,4.12,4.53,149,90,59,18,12,17,39,20,74,6,0.510344828
m_2012_F_55,atp_104745,10060,2,TRUE,3,6,6,6,,,1.01,1.01,87,51,36,0,4,5,16,20,38,3,0.542857143
m_2012_F_56,atp_104597,2255,13,TRUE,3,6,7,6,,,1.03,1.05,113,77,36,14,10,12,12,24,69,4,0.584745763
m_2012_F_57,atp_103163,493,112,TRUE,3,6,0,6,6,,1.37,1.42,122,75,47,7,7,12,33,14,80,6,0.62992126
m_2012_F_58,atp_104338,1945,15,TRUE,3,6,2,6,7,,1.07,1.1,137,73,64,5,5,9,33,31,81,2,0.72972973
m_2012_F_59,atp_104797,972,43,TRUE,3,6,6,6,,,1.25,1.3,92,46,46,13,1,2,21,25,42,0,0.677419355
m_2012_F_60,atp_104898,1010,39,TRUE,3,6,6,6,,,1.22,1.25,92,44,48,7,0,0,27,21,34,3,0.586206897
m_2012_F_61,atp_104918,7500,4,TRUE,3,6,7,6,,,1.02,1.03,85,51,34,3,3,4,20,14,39,3,0.565217391
m_2012_F_62,atp_104571,990,42,TRUE,3,6,6,6,,,1.68,1.8,85,55,30,8,3,3,13,17,28,3,0.373333333
m_2012_F_63,atp_104022,1210,30,TRUE,3,6,6,6,,,1.08,1.11,93,49,44,8,1,1,21,23,37,5,0.560606061
m_2012_F_64,atp_104925,11800,1,TRUE,3,6,6,6,,,1.01,1.01,97,53,44,5,2,3,26,18,49,1,0.671232877
m_2012_F_65,atp_105223,2910,9,TRUE,3,6,7,6,6,,1.04,1.07,144,87,57,8,6,9,28,29,78,3,0.6
m_2012_F_66,atp_105227,1380,24,TRUE,3,7,6,6,,,1.63,1.72,104,61,43,7,2,3,22,21,47,1,0.522222222
m_2012_F_67,atp_104312,1355,25,TRUE,3,6,6,2,6,6,1.3,1.4,152,90,62,12,1,4,32,30,78,3,0.573529412
m_2012_F_68,atp_103819,9790,3,TRUE,3,6,6,6,6,,1.01,1.03,139,96,43,15,6,6,23,20,83,1,0.638461538
m_2012_F_69,atp_103534,159,286,TRUE,3,7,6,6,,,2.05,2.2,100,61,39,2,7,9,22,17,45,0,0.494505495
m_2012_F_70,atp_104607,4515,7,TRUE,3,6,6,6,,,1.1,1.13,90,54,36,8,0,0,21,15,44,0,0.611111111
m_2012_F_71,atp_104731,1170,34,TRUE,3,6,3,6,6,,1.64,1.76,117,73,44,21,5,6,23,21,68,1,0.708333333
m_2012_F_72,atp_104468,2615,12,TRUE,3,6,6,6,1,6,1.27,1.3,142,79,63,15,3,7,37,26,72,3,0.595041322
m_2012_F_73,atp_104269,1765,16,TRUE,3,6,6,6,6,,1.06,1.09,132,79,53,6,8,10,20,33,97,5,0.843478261
m_2012_F_74,atp_104527,1505,21,TRUE,3,7,6,6,6,,1.22,1.29,142,91,51,7,3,4,25,26,72,5,0.545454545
m_2012_F_75,atp_103917,604,89,TRUE,3,4,6,7,6,,2.57,2.88,146,91,55,20,7,10,26,29,77,5,0.57037037
m_2012_F_76,atp_103997,876,49,TRUE,3,7,6,7,,,1.46,1.51,126,67,59,8,2,7,35,24,69,5,0.633027523
m_2012_F_77,atp_104338,1945,15,TRUE,3,7,6,7,,,1.13,1.15,115,73,42,1,0,0,15,27,71,0,0.816091954
m_2012_F_78,atp_104918,7500,4,TRUE,3,1,6,6,6,,1.05,1.07,118,66,52,0,8,12,27,25,84,5,0.777777778
m_2012_F_79,atp_103970,4640,6,TRUE,3,6,6,6,,,1.02,1.04,104,55,49,0,5,7,24,25,59,5,0.719512195
m_2012_F_80,atp_105683,1460,22,TRUE,3,6,7,6,,,1.07,1.1,97,59,38,16,2,3,25,13,44,8,0.55
m_2012_F_81,atp_105053,868,50,TRUE,3,6,6,6,,,1.92,2,102,57,45,0,10,11,24,21,69,0,0.802325581
m_2012_F_82,atp_104542,4965,5,TRUE,3,6,4,6,6,,1.05,1.07,125,64,61,4,4,7,31,30,58,3,0.597938144
m_2012_F_83,atp_104022,1210,30,TRUE,3,6,7,6,,,1.58,1.67,118,69,49,4,6,9,26,23,63,4,0.623762376
m_2012_F_84,atp_105676,500,109,TRUE,3,3,7,0,6,6,1.31,1.35,140,67,73,10,7,14,37,36,53,4,0.449152542
m_2012_F_85,atp_104926,965,45,TRUE,3,6,3,4,6,8,1.88,2.05,161,98,63,3,9,14,35,28,104,1,0.684210526
m_2012_F_86,atp_104745,10060,2,TRUE,3,6,6,6,,,1.01,1.01,83,48,35,0,2,2,19,16,44,1,0.6875
m_2012_F_87,atp_104597,2255,13,TRUE,3,6,6,7,,,1.11,1.15,125,74,51,7,4,6,23,28,61,7,0.525862069
m_2012_F_88,atp_104724,270,192,TRUE,3,2,6,6,7,,3.32,3.75,113,75,38,6,2,6,17,21,67,7,0.577586207
m_2012_F_89,atp_104919,749,62,TRUE,3,7,7,7,,,3.58,4.1,129,90,39,16,13,14,20,19,83,2,0.658730159
m_2012_F_90,atp_103908,185,261,TRUE,3,6,6,6,3,18,4.39,5.1,233,149,84,6,2,4,54,30,131,6,0.651741294
m_2012_F_91,atp_103898,1190,31,TRUE,3,6,6,6,,,1.34,1.38,100,68,32,10,3,3,11,21,70,1,0.760869565
m_2012_F_92,atp_104386,3110,8,TRUE,3,7,6,7,,,1.16,1.2,122,73,49,12,2,4,16,33,59,7,0.551401869
m_2012_F_93,atp_104755,1600,20,TRUE,3,5,7,6,6,,1.13,1.17,147,81,66,10,8,12,41,25,75,7,0.60483871
m_2012_F_94,atp_103163,493,112,TRUE,3,6,6,6,,,1.48,1.56,96,44,52,5,4,7,28,24,42,1,0.626865672
m_2012_F_95,atp_104719,1385,23,TRUE,3,7,3,6,3,7,1.3,1.35,170,92,78,3,9,15,47,31,98,6,0.653333333
m_2012_F_96,atp_104607,4515,7,TRUE,3,6,3,6,6,6,1.05,1.08,151,108,43,10,4,6,20,23,95,5,0.608974359
m_2012_F_97,atp_104542,4965,5,TRUE,3,7,6,6,,,1.18,1.22,107,55,52,7,3,8,37,15,60,1,0.64516129
m_2012_F_98,atp_104527,1505,21,TRUE,3,7,6,6,6,6,1.68,1.75,191,115,76,9,6,11,30,46,108,1,0.593406593
m_2012_F_99,atp_104312,1355,25,TRUE,3,7,3,6,4,6,3.09,3.4,144,92,52,8,6,11,30,22,92,4,0.647887324
m_2012_F_100,atp_105676,500,109,TRUE,3,7,7,6,,,2.47,2.68,107,66,41,2,5,7,23,18,58,2,0.617021277
m_2012_F_101,atp_105223,2910,9,TRUE,3,6,7,6,,,1.31,1.36,104,57,47,4,0,1,25,22,59,1,0.719512195
m_2012_F_102,atp_103819,9790,3,TRUE,3,6,4,6,7,,1.01,1.02,132,78,54,7,1,3,31,23,60,3,0.576923077
m_2012_F_103,atp_104925,11800,1,TRUE,3,6,6,6,,,1.01,1.01,93,54,39,3,3,4,17,22,50,0,0.649350649
m_2012_F_104,atp_103970,4640,6,TRUE,3,6,6,6,,,1.11,1.15,91,52,39,2,6,6,16,23,57,1,0.77027027
m_2012_F_105,atp_104597,2255,13,TRUE,3,6,6,6,,,1.1,1.12,90,54,36,8,1,1,24,12,44,0,0.676923077
m_2012_F_106,atp_104386,3110,8,TRUE,3,6,7,6,,,1.28,1.33,107,71,36,16,6,7,20,16,55,5,0.539215686
m_2012_F_107,atp_104918,7500,4,TRUE,3,6,6,6,,,1.27,1.37,95,62,33,9,1,1,22,11,53,1,0.697368421
m_2012_F_108,atp_104755,1600,20,TRUE,3,6,6,6,6,,1.34,1.4,118,68,50,10,2,3,24,26,61,2,0.663043478
m_2012_F_109,atp_104338,1945,15,TRUE,3,6,6,6,6,6,1.86,2.1,192,132,60,5,8,8,20,40,149,0,0.776041667
m_2012_F_110,atp_104719,1385,23,TRUE,3,6,6,1,4,6,1.74,1.8,138,86,52,7,12,17,32,20,91,4,0.65942029
m_2012_F_111,atp_104745,10060,2,TRUE,3,6,6,6,,,1.01,1.01,95,56,39,1,4,4,23,16,46,1,0.597402597
m_2012_F_112,atp_104925,11800,1,TRUE,3,4,6,6,7,6,1.02,1.03,186,95,91,5,4,10,49,42,91,2,0.631944444
m_2012_F_113,atp_103819,9790,3,TRUE,3,5,7,6,6,,1.01,1.02,150,93,57,12,7,8,31,26,76,1,0.608
m_2012_F_114,atp_103970,4640,6,TRUE,3,6,6,6,,,1.02,1.04,94,53,41,0,3,3,22,19,50,2,0.714285714
m_2012_F_115,atp_104597,2255,13,TRUE,3,6,6,6,,,1.43,1.46,101,59,42,9,3,5,24,18,43,3,0.505882353
m_2012_F_116,atp_104542,4965,5,TRUE,3,6,7,3,3,6,1.7,1.78,169,101,68,4,11,17,32,36,105,2,0.640243902
m_2012_F_117,atp_105223,2910,9,TRUE,3,7,1,6,7,,1.74,1.82,133,80,53,8,9,14,26,27,82,3,0.645669291
m_2012_F_118,atp_104745,10060,2,TRUE,3,6,6,6,,,1.02,1.03,83,46,37,2,2,2,23,14,45,0,0.692307692
m_2012_F_119,atp_104918,7500,4,TRUE,3,1,6,6,6,,1.59,1.67,112,64,48,8,6,9,30,18,60,1,0.652173913
m_2012_F_120,atp_104925,11800,1,TRUE,3,6,5,5,7,6,1.18,1.22,176,110,66,7,7,11,37,29,114,2,0.674556213
m_2012_F_121,atp_103819,9790,3,TRUE,3,3,6,6,6,6,1.33,1.38,149,90,59,11,6,10,21,38,80,1,0.579710145
m_2012_F_122,atp_104745,10060,2,TRUE,3,7,6,6,,,1.03,1.05,114,73,41,10,4,4,20,21,67,1,0.663366337
m_2012_F_123,atp_103970,4640,6,TRUE,3,6,6,6,6,,1.5,1.57,160,81,79,3,10,15,34,45,90,5,0.638297872
m_2012_F_124,atp_104745,10060,2,TRUE,3,6,6,6,,,1.07,1.1,83,48,35,2,2,2,18,17,39,1,0.6
m_2012_F_125,atp_104925,11800,1,TRUE,3,6,7,6,,,1.54,1.63,101,59,42,6,4,8,21,21,62,2,0.681318681
m_2012_F_126,atp_104745,10060,2,TRUE,3,6,6,2,7,,1.27,1.31,125,69,56,4,3,10,28,28,73,4,0.618644068
m_2011_F_0,atp_103105,470,117,TRUE,3,7,6,6,,,8.34,11.6,117,68,49,1,3,6,18,31,61,3,0.559633028
m_2011_F_1,atp_105453,857,59,TRUE,3,6,6,6,,,1.2,1.26,123,62,61,1,12,15,33,28,71,5,0.669811321
m_2011_F_2,atp_104660,1145,36,TRUE,3,6,6,6,6,,1.27,1.32,134,80,54,13,6,10,26,28,76,1,0.608
m_2011_F_3,atp_103970,4060,7,TRUE,3,6,6,6,,,1.07,1.08,84,52,32,4,0,0,19,13,42,0,0.68852459
m_2011_F_4,atp_105270,300,181,TRUE,3,6,5,6,6,6,1.66,1.75,188,105,83,5,12,19,33,50,138,1,0.758241758
m_2011_F_5,atp_104198,1205,33,TRUE,3,6,7,4,6,,1.11,1.15,125,75,50,4,6,8,23,27,54,6,0.495412844
m_2011_F_6,atp_103656,1110,38,TRUE,3,6,6,6,,,1.27,1.33,94,61,33,10,2,3,14,19,47,2,0.528089888
m_2011_F_7,atp_105137,761,65,TRUE,3,6,3,7,6,,1.68,1.83,136,89,47,10,7,9,21,26,70,5,0.526315789
m_2011_F_8,atp_104882,636,82,TRUE,3,6,6,6,,,2.53,2.91,101,52,49,9,4,6,19,30,50,6,0.641025641
m_2011_F_9,atp_104542,1570,17,TRUE,3,6,6,6,,,1.05,1.08,89,57,32,8,2,2,18,14,48,1,0.585365854
m_2011_F_10,atp_104527,1920,14,TRUE,3,4,6,6,6,,1.06,1.08,127,82,45,6,7,9,27,18,76,4,0.633333333
m_2011_F_11,atp_103898,643,81,TRUE,3,4,6,6,6,,1.32,1.38,117,65,52,7,4,6,30,22,63,3,0.623762376
m_2011_F_12,atp_104926,960,49,TRUE,3,6,6,6,,,1.69,1.8,92,53,39,1,6,8,19,20,45,7,0.542168675
m_2011_F_13,atp_104312,930,51,TRUE,3,6,7,7,,,1.41,1.5,114,69,45,8,1,2,23,22,67,1,0.697916667
m_2011_F_14,atp_105558,196,253,TRUE,3,6,6,6,,,2.65,2.84,85,51,34,11,1,2,19,15,40,2,0.597014925
m_2011_F_15,atp_104678,1840,15,TRUE,3,6,6,6,,,1.21,1.26,99,61,38,20,6,7,23,15,53,1,0.61627907
m_2011_F_16,atp_104022,2010,13,TRUE,3,7,6,6,,,1.05,1.07,109,64,45,2,7,9,21,24,60,4,0.6
m_2011_F_17,atp_105223,1355,26,TRUE,3,6,6,7,6,,1.11,1.13,147,99,48,11,5,5,20,28,85,4,0.6640625
m_2011_F_18,atp_105064,1395,25,TRUE,3,6,6,6,7,,1.21,1.25,148,96,52,7,3,5,25,27,78,2,0.604651163
m_2011_F_19,atp_105062,842,62,TRUE,3,6,6,6,,,1.36,1.4,95,61,34,4,6,6,18,16,59,0,0.719512195
m_2011_F_20,atp_104947,458,123,TRUE,3,6,4,7,6,,1.65,1.76,136,82,54,25,4,8,27,27,79,1,0.681034483
m_2011_F_21,atp_104925,11665,2,TRUE,3,6,6,6,,,1.01,1.01,87,49,38,0,1,1,20,18,47,2,0.796610169
m_2011_F_22,atp_105077,470,117,TRUE,3,6,6,4,6,6,1.42,1.48,194,105,89,9,20,28,58,31,113,7,0.604278075
m_2011_F_23,atp_103565,419,140,TRUE,3,3,3,6,6,9,9.85,14,154,94,60,12,7,12,21,39,82,6,0.535947712
m_2011_F_24,atp_104268,462,120,TRUE,3,7,6,6,,,3.76,4.19,102,61,41,1,7,7,26,15,53,3,0.646341463
m_2011_F_25,atp_103888,2395,10,TRUE,3,6,6,6,6,,1.26,1.3,139,76,63,12,0,2,29,34,64,2,0.566371681
m_2011_F_26,atp_104214,575,92,TRUE,3,6,6,6,,,1.48,1.55,94,47,47,6,2,4,19,28,39,0,0.619047619
m_2011_F_27,atp_103819,8390,3,TRUE,3,6,6,7,,,1.09,1.12,104,68,36,12,0,0,22,14,56,0,0.629213483
m_2011_F_28,atp_104792,2465,9,TRUE,3,4,6,7,6,,1.06,1.08,120,71,49,5,2,4,23,26,52,1,0.541666667
m_2011_F_29,atp_104386,1225,32,TRUE,3,7,6,6,,,1.12,1.17,100,56,44,9,1,3,21,23,44,2,0.517647059
m_2011_F_30,atp_103786,1285,30,TRUE,3,7,6,6,,,1.1,1.13,105,69,36,4,9,10,20,16,70,3,0.693069307
m_2011_F_31,atp_104327,426,135,TRUE,3,6,6,6,6,,2.92,3.16,128,87,41,6,3,4,19,22,71,3,0.596638655
m_2011_F_32,atp_104122,720,69,TRUE,3,7,6,6,,,1.24,1.3,104,54,50,4,0,3,26,24,52,2,0.658227848
m_2011_F_33,atp_104620,451,126,TRUE,3,6,6,6,6,,1.72,1.83,133,80,53,7,4,4,31,22,77,0,0.754901961
m_2011_F_34,atp_104332,650,80,TRUE,3,7,6,6,,,1.17,1.22,107,66,41,12,3,3,23,18,59,1,0.662921348
m_2011_F_35,atp_104735,663,76,TRUE,3,6,6,6,6,,2.54,2.7,135,80,55,14,6,9,27,28,69,2,0.526717557
m_2011_F_36,atp_105318,485,108,TRUE,3,7,6,6,,,1.65,1.73,106,67,39,9,2,2,32,7,61,2,0.663043478
m_2011_F_37,atp_104755,1755,16,TRUE,3,7,6,6,,,1.16,1.22,102,67,35,6,5,5,17,18,64,2,0.653061224
m_2011_F_38,atp_103812,850,60,TRUE,3,7,4,6,7,,1.2,1.25,149,89,60,2,8,13,18,42,93,6,0.64137931
m_2011_F_39,atp_104919,1555,19,TRUE,3,3,7,6,6,,1.38,1.44,128,79,49,6,4,6,16,33,75,3,0.652173913
m_2011_F_40,atp_104571,1295,29,TRUE,3,7,6,6,,,1.93,2.2,121,70,51,8,9,10,22,29,60,1,0.588235294
m_2011_F_41,atp_104719,988,47,TRUE,3,6,3,7,6,,1.19,1.3,125,87,38,4,6,7,30,8,77,1,0.636363636
m_2011_F_42,atp_105099,217,227,TRUE,2,4,6,6,3,,4.33,4.85,104,64,40,11,6,8,19,21,58,3,0.651685393
